REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2021/05/05 09:30:00,6711.53,60.20,TRADE
QLD1,2021/05/05 10:00:00,6659.27,41.29,TRADE
QLD1,2021/05/05 10:30:00,6628.75,50.93,TRADE
QLD1,2021/05/05 11:00:00,6692.3,59.27,TRADE
QLD1,2021/05/05 11:30:00,6689.95,40.94,TRADE
QLD1,2021/05/05 12:00:00,6570.31,36.22,TRADE
QLD1,2021/05/05 12:30:00,6535.99,36.40,TRADE
QLD1,2021/05/05 13:00:00,6505.86,35.03,TRADE
QLD1,2021/05/05 13:30:00,6341.32,33.64,TRADE
QLD1,2021/05/05 14:00:00,6358.32,33.81,TRADE
QLD1,2021/05/05 14:30:00,6321.09,33.80,TRADE
QLD1,2021/05/05 15:00:00,6135.45,40.60,TRADE
QLD1,2021/05/05 15:30:00,6215.14,27.19,TRADE
QLD1,2021/05/05 16:00:00,6417.29,37.67,TRADE
QLD1,2021/05/05 16:30:00,6653.93,32.94,TRADE
QLD1,2021/05/05 17:00:00,6941.7,42.44,TRADE
QLD1,2021/05/05 17:30:00,7250.57,59.84,TRADE
QLD1,2021/05/05 18:00:00,7462.81,54.43,TRADE
QLD1,2021/05/05 18:30:00,7479.36,49.60,TRADE
QLD1,2021/05/05 19:00:00,7471.48,63.24,TRADE
QLD1,2021/05/05 19:30:00,7261.85,46.94,TRADE
QLD1,2021/05/05 20:00:00,7211.77,51.57,TRADE
QLD1,2021/05/05 20:30:00,7199.83,51.16,TRADE
QLD1,2021/05/05 21:00:00,7021.42,44.48,TRADE
QLD1,2021/05/05 21:30:00,6818.18,37.56,TRADE
QLD1,2021/05/05 22:00:00,6596.15,35.88,TRADE
QLD1,2021/05/05 22:30:00,6425.02,39.99,TRADE
QLD1,2021/05/05 23:00:00,6287.85,34.75,TRADE
QLD1,2021/05/05 23:30:00,6039.71,34.66,TRADE
QLD1,2021/05/06 00:00:00,5790.15,32.65,TRADE
QLD1,2021/05/06 00:30:00,5618.87,32.87,TRADE
QLD1,2021/05/06 01:00:00,5458.03,32.32,TRADE
QLD1,2021/05/06 01:30:00,5360.83,32.32,TRADE
QLD1,2021/05/06 02:00:00,5314.15,32.28,TRADE
QLD1,2021/05/06 02:30:00,5280.42,31.88,TRADE
QLD1,2021/05/06 03:00:00,5246.78,29.41,TRADE
QLD1,2021/05/06 03:30:00,5228.34,29.15,TRADE
QLD1,2021/05/06 04:00:00,5261.43,26.98,TRADE
QLD1,2021/05/06 04:30:00,5311.05,32.29,TRADE
QLD1,2021/05/06 05:00:00,5424.62,28.41,TRADE
QLD1,2021/05/06 05:30:00,5623.88,24.86,TRADE
QLD1,2021/05/06 06:00:00,5896.75,33.29,TRADE
QLD1,2021/05/06 06:30:00,6262.21,36.34,TRADE
QLD1,2021/05/06 07:00:00,6589.79,44.75,TRADE
QLD1,2021/05/06 07:30:00,6734.79,79.63,TRADE
QLD1,2021/05/06 08:00:00,6488.46,36.77,TRADE
QLD1,2021/05/06 08:30:00,6090.36,23.50,TRADE
QLD1,2021/05/06 09:00:00,5735.82,7.44,TRADE
QLD1,2021/05/06 09:30:00,5419.3,-2.03,TRADE
QLD1,2021/05/06 10:00:00,5127.27,4.36,TRADE
QLD1,2021/05/06 10:30:00,4903.96,-23.32,TRADE
QLD1,2021/05/06 11:00:00,4741.19,-34.36,TRADE
QLD1,2021/05/06 11:30:00,4682.05,-33.61,TRADE
QLD1,2021/05/06 12:00:00,4629.97,-43.32,TRADE
QLD1,2021/05/06 12:30:00,4704.73,-24.75,TRADE
QLD1,2021/05/06 13:00:00,4829.71,-12.56,TRADE
QLD1,2021/05/06 13:30:00,4935.72,5.32,TRADE
QLD1,2021/05/06 14:00:00,5157.91,20,TRADE
QLD1,2021/05/06 14:30:00,5400.38,28.20,TRADE
QLD1,2021/05/06 15:00:00,5651.68,33.46,TRADE
QLD1,2021/05/06 15:30:00,5963.68,44.52,TRADE
QLD1,2021/05/06 16:00:00,6303.28,58.60,TRADE
QLD1,2021/05/06 16:30:00,6599.58,48.69,TRADE
QLD1,2021/05/06 17:00:00,6895.87,74.05,TRADE
QLD1,2021/05/06 17:30:00,7099.59,175.67,TRADE
QLD1,2021/05/06 18:00:00,7305.04,275.81,TRADE
QLD1,2021/05/06 18:30:00,7323.78,249.31,TRADE
QLD1,2021/05/06 19:00:00,7292.11,174.36,TRADE
QLD1,2021/05/06 19:30:00,7145.8,72.97,TRADE
QLD1,2021/05/06 20:00:00,7065.47,62.03,TRADE
QLD1,2021/05/06 20:30:00,6997.68,141.36,TRADE
QLD1,2021/05/06 21:00:00,6788.88,57.91,TRADE
QLD1,2021/05/06 21:30:00,6622.37,53.94,TRADE
QLD1,2021/05/06 22:00:00,6397.38,43.54,TRADE
QLD1,2021/05/06 22:30:00,6234.44,50.02,TRADE
QLD1,2021/05/06 23:00:00,6122.28,42.06,TRADE
QLD1,2021/05/06 23:30:00,5895.06,42.11,TRADE
QLD1,2021/05/07 00:00:00,5664.52,36.72,TRADE
QLD1,2021/05/07 00:30:00,5505.17,42.69,TRADE
QLD1,2021/05/07 01:00:00,5403.48,40.23,TRADE
QLD1,2021/05/07 01:30:00,5277.26,33.81,TRADE
QLD1,2021/05/07 02:00:00,5214.46,35,TRADE
QLD1,2021/05/07 02:30:00,5179.82,32.17,TRADE
QLD1,2021/05/07 03:00:00,5177.92,32.27,TRADE
QLD1,2021/05/07 03:30:00,5150.92,32.25,TRADE
QLD1,2021/05/07 04:00:00,5194.74,34.17,TRADE
QLD1,2021/05/07 04:30:00,5300.86,35.12,TRADE
QLD1,2021/05/07 05:00:00,5398.01,36.81,TRADE
QLD1,2021/05/07 05:30:00,5601.39,41.95,TRADE
QLD1,2021/05/07 06:00:00,5777.61,41.34,TRADE
QLD1,2021/05/07 06:30:00,6200.97,45.47,TRADE
QLD1,2021/05/07 07:00:00,6462.76,47.08,TRADE
QLD1,2021/05/07 07:30:00,6606.49,37.19,TRADE
QLD1,2021/05/07 08:00:00,6384.92,34.29,TRADE
QLD1,2021/05/07 08:30:00,6066.77,24.73,TRADE
QLD1,2021/05/07 09:00:00,5702.26,0.37,TRADE
QLD1,2021/05/07 09:30:00,5418.79,5.36,TRADE
QLD1,2021/05/07 10:00:00,5168.26,13.25,TRADE
QLD1,2021/05/07 10:30:00,5043.13,20.94,TRADE
QLD1,2021/05/07 11:00:00,4963.8,19.39,TRADE
QLD1,2021/05/07 11:30:00,4891.01,19.14,TRADE
QLD1,2021/05/07 12:00:00,4854.72,19.14,TRADE
QLD1,2021/05/07 12:30:00,4898.92,19.14,TRADE
QLD1,2021/05/07 13:00:00,5003.21,22.10,TRADE
QLD1,2021/05/07 13:30:00,5234,39.95,TRADE
QLD1,2021/05/07 14:00:00,5497.88,29.49,TRADE
QLD1,2021/05/07 14:30:00,5773.07,39.15,TRADE
QLD1,2021/05/07 15:00:00,6062.64,2454.92,TRADE
QLD1,2021/05/07 15:30:00,6262.66,42.72,TRADE
QLD1,2021/05/07 16:00:00,6585.32,53.52,TRADE
QLD1,2021/05/07 16:30:00,6780.35,57.96,TRADE
QLD1,2021/05/07 17:00:00,6962.08,154.08,TRADE
QLD1,2021/05/07 17:30:00,7058.31,146.69,TRADE
QLD1,2021/05/07 18:00:00,7132.09,293.10,TRADE
QLD1,2021/05/07 18:30:00,7064.33,288.47,TRADE
QLD1,2021/05/07 19:00:00,6968.82,218.33,TRADE
QLD1,2021/05/07 19:30:00,6861.98,73.77,TRADE
QLD1,2021/05/07 20:00:00,6807.78,112.10,TRADE
QLD1,2021/05/07 20:30:00,6842.07,203.61,TRADE
QLD1,2021/05/07 21:00:00,6673.69,158.09,TRADE
QLD1,2021/05/07 21:30:00,6486.48,103.09,TRADE
QLD1,2021/05/07 22:00:00,6311.83,66.88,TRADE
QLD1,2021/05/07 22:30:00,6255.34,138.95,TRADE
QLD1,2021/05/07 23:00:00,6122.22,101.59,TRADE
QLD1,2021/05/07 23:30:00,5909.63,114.33,TRADE
QLD1,2021/05/08 00:00:00,5709.67,70.73,TRADE
QLD1,2021/05/08 00:30:00,5514.22,72.07,TRADE
QLD1,2021/05/08 01:00:00,5387.03,55.55,TRADE
QLD1,2021/05/08 01:30:00,5328.12,56.95,TRADE
QLD1,2021/05/08 02:00:00,5227.35,56.93,TRADE
QLD1,2021/05/08 02:30:00,5194.96,49.33,TRADE
QLD1,2021/05/08 03:00:00,5136.22,43.34,TRADE
QLD1,2021/05/08 03:30:00,5126.74,40.19,TRADE
QLD1,2021/05/08 04:00:00,5155.99,42.26,TRADE
QLD1,2021/05/08 04:30:00,5176.35,39.91,TRADE
QLD1,2021/05/08 05:00:00,5206.11,47.34,TRADE
QLD1,2021/05/08 05:30:00,5303.1,57.59,TRADE
QLD1,2021/05/08 06:00:00,5402.94,59.31,TRADE
QLD1,2021/05/08 06:30:00,5538.72,87.01,TRADE
QLD1,2021/05/08 07:00:00,5667.75,56.41,TRADE
QLD1,2021/05/08 07:30:00,5674.78,39.62,TRADE
QLD1,2021/05/08 08:00:00,5526.73,37.63,TRADE
QLD1,2021/05/08 08:30:00,5406.33,28.79,TRADE
QLD1,2021/05/08 09:00:00,5213.19,12.63,TRADE
QLD1,2021/05/08 09:30:00,5041.75,29.40,TRADE
QLD1,2021/05/08 10:00:00,4870.67,21.19,TRADE
QLD1,2021/05/08 10:30:00,4632.54,20.31,TRADE
QLD1,2021/05/08 11:00:00,4575.69,16.73,TRADE
QLD1,2021/05/08 11:30:00,4508.8,12.99,TRADE
QLD1,2021/05/08 12:00:00,4505.36,0.60,TRADE
QLD1,2021/05/08 12:30:00,4627,19.04,TRADE
QLD1,2021/05/08 13:00:00,4781.93,23.12,TRADE
QLD1,2021/05/08 13:30:00,4873.76,25.56,TRADE
QLD1,2021/05/08 14:00:00,5086.97,30.60,TRADE
QLD1,2021/05/08 14:30:00,5394.99,34.85,TRADE
QLD1,2021/05/08 15:00:00,5592.81,44.19,TRADE
QLD1,2021/05/08 15:30:00,5737.01,60.43,TRADE
QLD1,2021/05/08 16:00:00,5958.54,207.27,TRADE
QLD1,2021/05/08 16:30:00,6125.65,68.06,TRADE
QLD1,2021/05/08 17:00:00,6449.99,85.29,TRADE
QLD1,2021/05/08 17:30:00,6646.44,92.99,TRADE
QLD1,2021/05/08 18:00:00,6821.33,123.33,TRADE
QLD1,2021/05/08 18:30:00,6805.29,78.44,TRADE
QLD1,2021/05/08 19:00:00,6714.55,76.75,TRADE
QLD1,2021/05/08 19:30:00,6560.84,90.51,TRADE
QLD1,2021/05/08 20:00:00,6462.91,73.74,TRADE
QLD1,2021/05/08 20:30:00,6381.88,86.92,TRADE
QLD1,2021/05/08 21:00:00,6229.01,49.62,TRADE
QLD1,2021/05/08 21:30:00,6127.8,55.32,TRADE
QLD1,2021/05/08 22:00:00,6023.19,40.11,TRADE
QLD1,2021/05/08 22:30:00,6016.95,53.51,TRADE
QLD1,2021/05/08 23:00:00,5966.78,57.67,TRADE
QLD1,2021/05/08 23:30:00,5779.43,42.36,TRADE
QLD1,2021/05/09 00:00:00,5585.9,47.97,TRADE
QLD1,2021/05/09 00:30:00,5447.57,41.94,TRADE
QLD1,2021/05/09 01:00:00,5289.67,45.96,TRADE
QLD1,2021/05/09 01:30:00,5207.32,41.88,TRADE
QLD1,2021/05/09 02:00:00,5118.35,40.03,TRADE
QLD1,2021/05/09 02:30:00,5081.33,37.54,TRADE
QLD1,2021/05/09 03:00:00,5077.63,35.94,TRADE
QLD1,2021/05/09 03:30:00,5061.57,38.24,TRADE
QLD1,2021/05/09 04:00:00,5072.84,36.29,TRADE
QLD1,2021/05/09 04:30:00,5068.72,39.51,TRADE
QLD1,2021/05/09 05:00:00,5076.13,38.64,TRADE
QLD1,2021/05/09 05:30:00,5163.19,37.77,TRADE
QLD1,2021/05/09 06:00:00,5192.21,36.22,TRADE
QLD1,2021/05/09 06:30:00,5310.33,36.93,TRADE
QLD1,2021/05/09 07:00:00,5406.4,38.43,TRADE
QLD1,2021/05/09 07:30:00,5489.96,36.15,TRADE
QLD1,2021/05/09 08:00:00,5384.64,35.22,TRADE
QLD1,2021/05/09 08:30:00,5444.19,32.34,TRADE
QLD1,2021/05/09 09:00:00,5338.45,30.99,TRADE
QLD1,2021/05/09 09:30:00,5338.12,39.23,TRADE
QLD1,2021/05/09 10:00:00,5562.32,37.21,TRADE
QLD1,2021/05/09 10:30:00,5580.41,36.87,TRADE
QLD1,2021/05/09 11:00:00,5318.35,28.88,TRADE
QLD1,2021/05/09 11:30:00,5036.08,22.02,TRADE
QLD1,2021/05/09 12:00:00,4868.41,14.55,TRADE
QLD1,2021/05/09 12:30:00,4806.61,10.72,TRADE
QLD1,2021/05/09 13:00:00,4918.79,24.07,TRADE
QLD1,2021/05/09 13:30:00,5007.78,25.86,TRADE
QLD1,2021/05/09 14:00:00,4958.85,24.05,TRADE
QLD1,2021/05/09 14:30:00,4915.4,19.64,TRADE
QLD1,2021/05/09 15:00:00,5118.67,19.20,TRADE
QLD1,2021/05/09 15:30:00,5353.87,27.47,TRADE
QLD1,2021/05/09 16:00:00,5799.5,40.35,TRADE
QLD1,2021/05/09 16:30:00,6200.87,51.06,TRADE
QLD1,2021/05/09 17:00:00,6551.18,48.24,TRADE
QLD1,2021/05/09 17:30:00,6725.55,51.85,TRADE
QLD1,2021/05/09 18:00:00,6968.65,71.40,TRADE
QLD1,2021/05/09 18:30:00,6996.6,96.36,TRADE
QLD1,2021/05/09 19:00:00,6947.72,77.61,TRADE
QLD1,2021/05/09 19:30:00,6768.56,56.99,TRADE
QLD1,2021/05/09 20:00:00,6683.97,56.35,TRADE
QLD1,2021/05/09 20:30:00,6554.26,57.11,TRADE
QLD1,2021/05/09 21:00:00,6406.85,52.19,TRADE
QLD1,2021/05/09 21:30:00,6283.12,48.25,TRADE
QLD1,2021/05/09 22:00:00,6135.96,41.10,TRADE
QLD1,2021/05/09 22:30:00,6000.84,39.07,TRADE
QLD1,2021/05/09 23:00:00,5886.57,37.13,TRADE
QLD1,2021/05/09 23:30:00,5697.27,36.53,TRADE
QLD1,2021/05/10 00:00:00,5507.92,33.79,TRADE
QLD1,2021/05/10 00:30:00,5376.75,35.80,TRADE
QLD1,2021/05/10 01:00:00,5268.33,38.06,TRADE
QLD1,2021/05/10 01:30:00,5206.36,35.93,TRADE
