REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2020/11/02 17:00:00,7191.7,72.14,TRADE
QLD1,2020/11/02 17:30:00,7314.16,86.96,TRADE
QLD1,2020/11/02 18:00:00,7414.81,165.02,TRADE
QLD1,2020/11/02 18:30:00,7474.45,123.42,TRADE
QLD1,2020/11/02 19:00:00,7534.23,158.57,TRADE
QLD1,2020/11/02 19:30:00,7398.54,59.13,TRADE
QLD1,2020/11/02 20:00:00,7310.31,54.80,TRADE
QLD1,2020/11/02 20:30:00,7086.79,55.21,TRADE
QLD1,2020/11/02 21:00:00,6887.41,45.98,TRADE
QLD1,2020/11/02 21:30:00,6663.55,42.58,TRADE
QLD1,2020/11/02 22:00:00,6441.01,38.98,TRADE
QLD1,2020/11/02 22:30:00,6299.96,43.14,TRADE
QLD1,2020/11/02 23:00:00,6137.02,37.23,TRADE
QLD1,2020/11/02 23:30:00,5917.35,36.40,TRADE
QLD1,2020/11/03 00:00:00,5728.16,38.32,TRADE
QLD1,2020/11/03 00:30:00,5573.47,38.88,TRADE
QLD1,2020/11/03 01:00:00,5440.69,41.19,TRADE
QLD1,2020/11/03 01:30:00,5313.1,37.35,TRADE
QLD1,2020/11/03 02:00:00,5311.28,36.46,TRADE
QLD1,2020/11/03 02:30:00,5267.14,37.56,TRADE
QLD1,2020/11/03 03:00:00,5222.14,37.83,TRADE
QLD1,2020/11/03 03:30:00,5232.13,37.99,TRADE
QLD1,2020/11/03 04:00:00,5237.08,38.88,TRADE
QLD1,2020/11/03 04:30:00,5275.41,39.15,TRADE
QLD1,2020/11/03 05:00:00,5324.02,39.40,TRADE
QLD1,2020/11/03 05:30:00,5483.87,49.89,TRADE
QLD1,2020/11/03 06:00:00,5548.83,48.82,TRADE
QLD1,2020/11/03 06:30:00,5686.75,40.39,TRADE
QLD1,2020/11/03 07:00:00,5795.89,37.10,TRADE
QLD1,2020/11/03 07:30:00,5826.44,33.36,TRADE
QLD1,2020/11/03 08:00:00,5684.14,26.90,TRADE
QLD1,2020/11/03 08:30:00,5508.07,24.72,TRADE
QLD1,2020/11/03 09:00:00,5288.24,24.30,TRADE
QLD1,2020/11/03 09:30:00,5194.6,26.01,TRADE
QLD1,2020/11/03 10:00:00,5135.84,25.41,TRADE
QLD1,2020/11/03 10:30:00,5184.11,28.16,TRADE
QLD1,2020/11/03 11:00:00,5185.14,26.24,TRADE
QLD1,2020/11/03 11:30:00,5174.26,25.74,TRADE
QLD1,2020/11/03 12:00:00,5188.11,25.27,TRADE
QLD1,2020/11/03 12:30:00,5246.82,23.79,TRADE
QLD1,2020/11/03 13:00:00,5241.64,25.61,TRADE
QLD1,2020/11/03 13:30:00,5314.42,25.84,TRADE
QLD1,2020/11/03 14:00:00,5447.11,25.79,TRADE
QLD1,2020/11/03 14:30:00,5580.39,26.58,TRADE
QLD1,2020/11/03 15:00:00,5807.71,28.85,TRADE
QLD1,2020/11/03 15:30:00,6053.22,25.79,TRADE
QLD1,2020/11/03 16:00:00,6396.46,22.81,TRADE
QLD1,2020/11/03 16:30:00,6658.02,34.09,TRADE
QLD1,2020/11/03 17:00:00,6925.2,50.28,TRADE
QLD1,2020/11/03 17:30:00,7092.07,78.89,TRADE
QLD1,2020/11/03 18:00:00,7180.32,174.75,TRADE
QLD1,2020/11/03 18:30:00,7201.62,100.67,TRADE
QLD1,2020/11/03 19:00:00,7390.53,132.54,TRADE
QLD1,2020/11/03 19:30:00,7261.12,130.43,TRADE
QLD1,2020/11/03 20:00:00,7162.82,60.71,TRADE
QLD1,2020/11/03 20:30:00,6962.52,51.31,TRADE
QLD1,2020/11/03 21:00:00,6760.78,42.51,TRADE
QLD1,2020/11/03 21:30:00,6592.95,43.99,TRADE
QLD1,2020/11/03 22:00:00,6413.66,41.11,TRADE
QLD1,2020/11/03 22:30:00,6241.88,44.39,TRADE
QLD1,2020/11/03 23:00:00,6075.94,40.20,TRADE
QLD1,2020/11/03 23:30:00,5846.72,37.63,TRADE
QLD1,2020/11/04 00:00:00,5648.32,34.96,TRADE
QLD1,2020/11/04 00:30:00,5451.3,38.22,TRADE
QLD1,2020/11/04 01:00:00,5327.53,39.58,TRADE
QLD1,2020/11/04 01:30:00,5244.47,38.77,TRADE
QLD1,2020/11/04 02:00:00,5202.23,39.04,TRADE
QLD1,2020/11/04 02:30:00,5172.13,42.24,TRADE
QLD1,2020/11/04 03:00:00,5163.07,39.72,TRADE
QLD1,2020/11/04 03:30:00,5176.88,39.06,TRADE
QLD1,2020/11/04 04:00:00,5180.15,42.77,TRADE
QLD1,2020/11/04 04:30:00,5213.26,44.88,TRADE
QLD1,2020/11/04 05:00:00,5301.9,46.45,TRADE
QLD1,2020/11/04 05:30:00,5380.43,67.35,TRADE
QLD1,2020/11/04 06:00:00,5453.4,58.11,TRADE
QLD1,2020/11/04 06:30:00,5610.51,33.46,TRADE
QLD1,2020/11/04 07:00:00,5689.63,29.44,TRADE
QLD1,2020/11/04 07:30:00,5663.54,26.92,TRADE
QLD1,2020/11/04 08:00:00,5477.42,22.22,TRADE
QLD1,2020/11/04 08:30:00,5290.88,3.53,TRADE
QLD1,2020/11/04 09:00:00,5226.79,6.46,TRADE
QLD1,2020/11/04 09:30:00,5202.12,23.55,TRADE
QLD1,2020/11/04 10:00:00,5151.24,25.22,TRADE
QLD1,2020/11/04 10:30:00,5118.01,22.46,TRADE
QLD1,2020/11/04 11:00:00,5068.88,10.44,TRADE
QLD1,2020/11/04 11:30:00,5048.52,7.06,TRADE
QLD1,2020/11/04 12:00:00,5102.18,18.45,TRADE
QLD1,2020/11/04 12:30:00,5136.75,8.23,TRADE
QLD1,2020/11/04 13:00:00,5190.55,12.45,TRADE
QLD1,2020/11/04 13:30:00,5295.41,21.61,TRADE
QLD1,2020/11/04 14:00:00,5448.47,26.50,TRADE
QLD1,2020/11/04 14:30:00,5598.77,25.69,TRADE
QLD1,2020/11/04 15:00:00,5819.71,25.80,TRADE
QLD1,2020/11/04 15:30:00,6060.03,19.02,TRADE
QLD1,2020/11/04 16:00:00,6393.93,27.77,TRADE
QLD1,2020/11/04 16:30:00,6724.19,62.33,TRADE
QLD1,2020/11/04 17:00:00,7035.79,59.74,TRADE
QLD1,2020/11/04 17:30:00,7196.15,135.21,TRADE
QLD1,2020/11/04 18:00:00,7282.89,135.85,TRADE
QLD1,2020/11/04 18:30:00,7341.38,163.25,TRADE
QLD1,2020/11/04 19:00:00,7406.77,241.68,TRADE
QLD1,2020/11/04 19:30:00,7303.51,69.32,TRADE
QLD1,2020/11/04 20:00:00,7150.35,65.02,TRADE
QLD1,2020/11/04 20:30:00,6949.05,92.54,TRADE
QLD1,2020/11/04 21:00:00,6767.14,77.28,TRADE
QLD1,2020/11/04 21:30:00,6576.19,66.37,TRADE
QLD1,2020/11/04 22:00:00,6448.13,53.06,TRADE
QLD1,2020/11/04 22:30:00,6263.36,47.40,TRADE
QLD1,2020/11/04 23:00:00,6108.83,42.32,TRADE
QLD1,2020/11/04 23:30:00,5917.71,43.03,TRADE
QLD1,2020/11/05 00:00:00,5665.81,37.60,TRADE
QLD1,2020/11/05 00:30:00,5502.03,36.61,TRADE
QLD1,2020/11/05 01:00:00,5365.46,36.54,TRADE
QLD1,2020/11/05 01:30:00,5266.57,38.33,TRADE
QLD1,2020/11/05 02:00:00,5216.89,43.67,TRADE
QLD1,2020/11/05 02:30:00,5226.02,45.16,TRADE
QLD1,2020/11/05 03:00:00,5195.45,44.47,TRADE
QLD1,2020/11/05 03:30:00,5183.87,45.17,TRADE
QLD1,2020/11/05 04:00:00,5223.01,46.54,TRADE
QLD1,2020/11/05 04:30:00,5264.91,45.83,TRADE
QLD1,2020/11/05 05:00:00,5316.54,45.37,TRADE
QLD1,2020/11/05 05:30:00,5426.64,48.28,TRADE
QLD1,2020/11/05 06:00:00,5466.38,49.33,TRADE
QLD1,2020/11/05 06:30:00,5630.49,36.76,TRADE
QLD1,2020/11/05 07:00:00,5729.56,31.41,TRADE
QLD1,2020/11/05 07:30:00,5813.68,38.30,TRADE
QLD1,2020/11/05 08:00:00,5629.01,28.17,TRADE
QLD1,2020/11/05 08:30:00,5538.48,21.66,TRADE
QLD1,2020/11/05 09:00:00,5356.64,2.61,TRADE
QLD1,2020/11/05 09:30:00,5319.41,23.53,TRADE
QLD1,2020/11/05 10:00:00,5291.56,25.51,TRADE
QLD1,2020/11/05 10:30:00,5258.07,20.97,TRADE
QLD1,2020/11/05 11:00:00,5269.63,25.41,TRADE
QLD1,2020/11/05 11:30:00,5438.07,31.05,TRADE
QLD1,2020/11/05 12:00:00,5661.53,36.74,TRADE
QLD1,2020/11/05 12:30:00,5835.43,45.55,TRADE
QLD1,2020/11/05 13:00:00,5995.71,49.24,TRADE
QLD1,2020/11/05 13:30:00,6085.19,42.22,TRADE
QLD1,2020/11/05 14:00:00,6252.96,38.90,TRADE
QLD1,2020/11/05 14:30:00,6512.42,41.55,TRADE
QLD1,2020/11/05 15:00:00,6778,33.03,TRADE
QLD1,2020/11/05 15:30:00,7226.23,54.92,TRADE
QLD1,2020/11/05 16:00:00,7382.97,42.62,TRADE
QLD1,2020/11/05 16:30:00,7422.7,51.57,TRADE
QLD1,2020/11/05 17:00:00,7725.57,57.24,TRADE
QLD1,2020/11/05 17:30:00,7771.82,51.30,TRADE
QLD1,2020/11/05 18:00:00,7877.72,130.02,TRADE
QLD1,2020/11/05 18:30:00,7843.9,116.28,TRADE
QLD1,2020/11/05 19:00:00,7956.16,237.69,TRADE
QLD1,2020/11/05 19:30:00,7873.08,115.72,TRADE
QLD1,2020/11/05 20:00:00,7776.89,81.50,TRADE
QLD1,2020/11/05 20:30:00,7576.92,106.54,TRADE
QLD1,2020/11/05 21:00:00,7241.73,67.76,TRADE
QLD1,2020/11/05 21:30:00,6984.81,65.29,TRADE
QLD1,2020/11/05 22:00:00,6743.7,56.85,TRADE
QLD1,2020/11/05 22:30:00,6502.94,62.82,TRADE
QLD1,2020/11/05 23:00:00,6334.35,57.55,TRADE
QLD1,2020/11/05 23:30:00,6086.33,55.67,TRADE
QLD1,2020/11/06 00:00:00,5853.62,45.94,TRADE
QLD1,2020/11/06 00:30:00,5641.12,44.49,TRADE
QLD1,2020/11/06 01:00:00,5485.11,45.46,TRADE
QLD1,2020/11/06 01:30:00,5442.43,46.93,TRADE
QLD1,2020/11/06 02:00:00,5375.26,47.30,TRADE
QLD1,2020/11/06 02:30:00,5285.44,45.74,TRADE
QLD1,2020/11/06 03:00:00,5240.89,46.29,TRADE
QLD1,2020/11/06 03:30:00,5250.62,47.76,TRADE
QLD1,2020/11/06 04:00:00,5271.59,52.90,TRADE
QLD1,2020/11/06 04:30:00,5336.43,54.14,TRADE
QLD1,2020/11/06 05:00:00,5427.23,54.92,TRADE
QLD1,2020/11/06 05:30:00,5482.74,61.19,TRADE
QLD1,2020/11/06 06:00:00,5490.76,46.62,TRADE
QLD1,2020/11/06 06:30:00,5622.48,34.86,TRADE
QLD1,2020/11/06 07:00:00,5688.86,23.42,TRADE
QLD1,2020/11/06 07:30:00,5734.9,28.06,TRADE
QLD1,2020/11/06 08:00:00,5540.99,8.57,TRADE
QLD1,2020/11/06 08:30:00,5368.7,12.76,TRADE
QLD1,2020/11/06 09:00:00,5195.78,3.13,TRADE
QLD1,2020/11/06 09:30:00,5112.12,14.72,TRADE
QLD1,2020/11/06 10:00:00,4981.23,3.13,TRADE
QLD1,2020/11/06 10:30:00,4971.58,4.89,TRADE
QLD1,2020/11/06 11:00:00,4979.3,2,TRADE
QLD1,2020/11/06 11:30:00,5001.79,2.21,TRADE
QLD1,2020/11/06 12:00:00,5023.01,6.29,TRADE
QLD1,2020/11/06 12:30:00,5078.81,0,TRADE
QLD1,2020/11/06 13:00:00,5128.33,3.31,TRADE
QLD1,2020/11/06 13:30:00,5226.63,6.50,TRADE
QLD1,2020/11/06 14:00:00,5373.39,20.76,TRADE
QLD1,2020/11/06 14:30:00,5607.41,14.56,TRADE
QLD1,2020/11/06 15:00:00,5787.48,15.98,TRADE
QLD1,2020/11/06 15:30:00,6049.04,4.84,TRADE
QLD1,2020/11/06 16:00:00,6437.64,26.50,TRADE
QLD1,2020/11/06 16:30:00,6724.66,40.20,TRADE
QLD1,2020/11/06 17:00:00,6927.76,41.17,TRADE
QLD1,2020/11/06 17:30:00,7022.63,40.90,TRADE
QLD1,2020/11/06 18:00:00,7064.26,64.30,TRADE
QLD1,2020/11/06 18:30:00,7095.7,97.36,TRADE
QLD1,2020/11/06 19:00:00,7250.72,231.64,TRADE
QLD1,2020/11/06 19:30:00,7161.51,131.60,TRADE
QLD1,2020/11/06 20:00:00,7061.64,71.41,TRADE
QLD1,2020/11/06 20:30:00,6922.19,62.48,TRADE
QLD1,2020/11/06 21:00:00,6716.89,53.36,TRADE
QLD1,2020/11/06 21:30:00,6605.54,65.96,TRADE
QLD1,2020/11/06 22:00:00,6460.88,49.70,TRADE
QLD1,2020/11/06 22:30:00,6297.4,49.24,TRADE
QLD1,2020/11/06 23:00:00,6155.29,48.76,TRADE
QLD1,2020/11/06 23:30:00,5980.51,51.60,TRADE
QLD1,2020/11/07 00:00:00,5762.87,47.66,TRADE
QLD1,2020/11/07 00:30:00,5598.35,55.66,TRADE
QLD1,2020/11/07 01:00:00,5504.9,55,TRADE
QLD1,2020/11/07 01:30:00,5421.22,49.33,TRADE
QLD1,2020/11/07 02:00:00,5335.07,43.06,TRADE
QLD1,2020/11/07 02:30:00,5262.87,40.60,TRADE
QLD1,2020/11/07 03:00:00,5240.4,41.96,TRADE
QLD1,2020/11/07 03:30:00,5213.4,42.21,TRADE
QLD1,2020/11/07 04:00:00,5230.26,42.48,TRADE
QLD1,2020/11/07 04:30:00,5270.66,46.62,TRADE
QLD1,2020/11/07 05:00:00,5234.17,45.01,TRADE
QLD1,2020/11/07 05:30:00,5244.51,44.09,TRADE
QLD1,2020/11/07 06:00:00,5194.34,49.43,TRADE
QLD1,2020/11/07 06:30:00,5195.58,28.01,TRADE
QLD1,2020/11/07 07:00:00,5153.29,24.45,TRADE
QLD1,2020/11/07 07:30:00,5095.61,17.18,TRADE
QLD1,2020/11/07 08:00:00,5072.56,12.52,TRADE
QLD1,2020/11/07 08:30:00,5038.22,1.06,TRADE
QLD1,2020/11/07 09:00:00,4991.1,3.76,TRADE
QLD1,2020/11/07 09:30:00,5061.16,25.71,TRADE
QLD1,2020/11/07 10:00:00,5113.53,26.28,TRADE
QLD1,2020/11/07 10:30:00,5118.08,25.56,TRADE
QLD1,2020/11/07 11:00:00,5039.27,24.55,TRADE
QLD1,2020/11/07 11:30:00,4917.22,5.47,TRADE
QLD1,2020/11/07 12:00:00,5017.29,24.35,TRADE
QLD1,2020/11/07 12:30:00,5019.9,21.42,TRADE
QLD1,2020/11/07 13:00:00,4983.92,25.46,TRADE
QLD1,2020/11/07 13:30:00,5117.3,25.56,TRADE
QLD1,2020/11/07 14:00:00,5202.91,8.49,TRADE
QLD1,2020/11/07 14:30:00,5418.03,26.48,TRADE
QLD1,2020/11/07 15:00:00,5556.57,22.79,TRADE
QLD1,2020/11/07 15:30:00,5819.59,30.46,TRADE
QLD1,2020/11/07 16:00:00,5968.15,33.25,TRADE
QLD1,2020/11/07 16:30:00,6227.04,33.17,TRADE
QLD1,2020/11/07 17:00:00,6413.03,34.43,TRADE
QLD1,2020/11/07 17:30:00,6525.05,38.01,TRADE
QLD1,2020/11/07 18:00:00,6650.47,47.45,TRADE
QLD1,2020/11/07 18:30:00,6742.25,68.02,TRADE
QLD1,2020/11/07 19:00:00,6882.15,67.65,TRADE
QLD1,2020/11/07 19:30:00,6768.71,48.70,TRADE
QLD1,2020/11/07 20:00:00,6700.64,40.51,TRADE
QLD1,2020/11/07 20:30:00,6580.78,39.74,TRADE
QLD1,2020/11/07 21:00:00,6391.01,37.88,TRADE
QLD1,2020/11/07 21:30:00,6263.25,41.09,TRADE
QLD1,2020/11/07 22:00:00,6108.43,37.80,TRADE
QLD1,2020/11/07 22:30:00,6093.3,37.75,TRADE
QLD1,2020/11/07 23:00:00,5983.82,37.10,TRADE
QLD1,2020/11/07 23:30:00,5779.49,37.44,TRADE
QLD1,2020/11/08 00:00:00,5597.2,38.25,TRADE
QLD1,2020/11/08 00:30:00,5497.3,39.53,TRADE
QLD1,2020/11/08 01:00:00,5396.54,40.94,TRADE
QLD1,2020/11/08 01:30:00,5299.3,38.25,TRADE
QLD1,2020/11/08 02:00:00,5198.34,35.81,TRADE
QLD1,2020/11/08 02:30:00,5132.43,38.34,TRADE
QLD1,2020/11/08 03:00:00,5121.61,38.28,TRADE
QLD1,2020/11/08 03:30:00,5145.98,38.91,TRADE
QLD1,2020/11/08 04:00:00,5116.6,37.98,TRADE
QLD1,2020/11/08 04:30:00,5136.16,38.45,TRADE
QLD1,2020/11/08 05:00:00,5132.94,39.28,TRADE
QLD1,2020/11/08 05:30:00,5115.03,38.91,TRADE
QLD1,2020/11/08 06:00:00,5012.29,37.07,TRADE
QLD1,2020/11/08 06:30:00,5041.17,-34.86,TRADE
QLD1,2020/11/08 07:00:00,5010.46,2.50,TRADE
QLD1,2020/11/08 07:30:00,5077.75,23.60,TRADE
QLD1,2020/11/08 08:00:00,5125.99,20.81,TRADE
QLD1,2020/11/08 08:30:00,5296.82,27.48,TRADE
QLD1,2020/11/08 09:00:00,5394.97,28.39,TRADE
QLD1,2020/11/08 09:30:00,5445.9,35.47,TRADE
QLD1,2020/11/08 10:00:00,5442.78,34.50,TRADE
QLD1,2020/11/08 10:30:00,5393.69,33.28,TRADE
QLD1,2020/11/08 11:00:00,5339.48,31.34,TRADE
QLD1,2020/11/08 11:30:00,5305.03,31.14,TRADE
QLD1,2020/11/08 12:00:00,5350.06,32.70,TRADE
QLD1,2020/11/08 12:30:00,5381.22,33.28,TRADE
QLD1,2020/11/08 13:00:00,5412.39,31.53,TRADE
QLD1,2020/11/08 13:30:00,5455.29,32.29,TRADE
QLD1,2020/11/08 14:00:00,5532.3,33.54,TRADE
QLD1,2020/11/08 14:30:00,5565.24,27.13,TRADE
QLD1,2020/11/08 15:00:00,5480.91,-4.26,TRADE
QLD1,2020/11/08 15:30:00,5614.83,30.42,TRADE
QLD1,2020/11/08 16:00:00,5718.21,30.17,TRADE
QLD1,2020/11/08 16:30:00,5994.35,31.63,TRADE
QLD1,2020/11/08 17:00:00,6251.04,36.01,TRADE
QLD1,2020/11/08 17:30:00,6437.98,39.31,TRADE
QLD1,2020/11/08 18:00:00,6616.12,52.28,TRADE
QLD1,2020/11/08 18:30:00,6735.31,63.95,TRADE
QLD1,2020/11/08 19:00:00,6901.84,67.03,TRADE
QLD1,2020/11/08 19:30:00,6741.54,60.61,TRADE
QLD1,2020/11/08 20:00:00,6633.99,56.92,TRADE
QLD1,2020/11/08 20:30:00,6546.9,47.81,TRADE
QLD1,2020/11/08 21:00:00,6370.85,41.02,TRADE
QLD1,2020/11/08 21:30:00,6223.66,37.61,TRADE
QLD1,2020/11/08 22:00:00,6079.51,36.92,TRADE
QLD1,2020/11/08 22:30:00,5970.27,36.43,TRADE
QLD1,2020/11/08 23:00:00,5876.42,35.75,TRADE
QLD1,2020/11/08 23:30:00,5693.57,36.64,TRADE
QLD1,2020/11/09 00:00:00,5485.18,36.72,TRADE
QLD1,2020/11/09 00:30:00,5351.05,36.89,TRADE
QLD1,2020/11/09 01:00:00,5203.15,36.99,TRADE
QLD1,2020/11/09 01:30:00,5114.77,34.23,TRADE
QLD1,2020/11/09 02:00:00,5063.11,34.12,TRADE
QLD1,2020/11/09 02:30:00,5021.68,36.59,TRADE
QLD1,2020/11/09 03:00:00,5006.92,36.03,TRADE
QLD1,2020/11/09 03:30:00,5029.55,36.51,TRADE
QLD1,2020/11/09 04:00:00,5022.93,36.39,TRADE
QLD1,2020/11/09 04:30:00,5096.05,37.49,TRADE
QLD1,2020/11/09 05:00:00,5159.74,37.46,TRADE
QLD1,2020/11/09 05:30:00,5286.71,43.78,TRADE
QLD1,2020/11/09 06:00:00,5333.77,44.33,TRADE
QLD1,2020/11/09 06:30:00,5529.33,32.56,TRADE
QLD1,2020/11/09 07:00:00,5691.53,40.77,TRADE
QLD1,2020/11/09 07:30:00,5746.35,30.66,TRADE
QLD1,2020/11/09 08:00:00,5656.99,27.13,TRADE
QLD1,2020/11/09 08:30:00,5503.06,22.68,TRADE
QLD1,2020/11/09 09:00:00,5264.69,8.62,TRADE
QLD1,2020/11/09 09:30:00,5241.64,32.68,TRADE
QLD1,2020/11/09 10:00:00,5219.4,26.11,TRADE
QLD1,2020/11/09 10:30:00,5199.21,26.06,TRADE
QLD1,2020/11/09 11:00:00,5189.03,25.85,TRADE
QLD1,2020/11/09 11:30:00,5165.95,25.74,TRADE
QLD1,2020/11/09 12:00:00,5174.09,25.66,TRADE
QLD1,2020/11/09 12:30:00,5231.16,33.86,TRADE
QLD1,2020/11/09 13:00:00,5281.22,33.40,TRADE
QLD1,2020/11/09 13:30:00,5326.99,27.70,TRADE
QLD1,2020/11/09 14:00:00,5411.89,34.44,TRADE
QLD1,2020/11/09 14:30:00,5591.44,37.99,TRADE
QLD1,2020/11/09 15:00:00,5799.83,35.81,TRADE
QLD1,2020/11/09 15:30:00,5920.05,31.32,TRADE
QLD1,2020/11/09 16:00:00,6195.5,29.79,TRADE
QLD1,2020/11/09 16:30:00,6442.29,41.89,TRADE
QLD1,2020/11/09 17:00:00,6643.06,48.50,TRADE
QLD1,2020/11/09 17:30:00,6859.17,53.70,TRADE
QLD1,2020/11/09 18:00:00,6967.86,67.33,TRADE
QLD1,2020/11/09 18:30:00,7062.74,149.47,TRADE
QLD1,2020/11/09 19:00:00,7282.48,66.05,TRADE
QLD1,2020/11/09 19:30:00,7156.45,54.12,TRADE
QLD1,2020/11/09 20:00:00,7047.1,53.14,TRADE
QLD1,2020/11/09 20:30:00,6874.04,46.45,TRADE
QLD1,2020/11/09 21:00:00,6655.86,38.47,TRADE
QLD1,2020/11/09 21:30:00,6488.19,41.22,TRADE
QLD1,2020/11/09 22:00:00,6278.13,38.50,TRADE
QLD1,2020/11/09 22:30:00,6171.98,44.74,TRADE
QLD1,2020/11/09 23:00:00,6041.94,38,TRADE
QLD1,2020/11/09 23:30:00,5798.82,39.93,TRADE
QLD1,2020/11/10 00:00:00,5575.31,40.80,TRADE
QLD1,2020/11/10 00:30:00,5393.41,40.58,TRADE
QLD1,2020/11/10 01:00:00,5299.37,39.68,TRADE
QLD1,2020/11/10 01:30:00,5257.36,39.09,TRADE
