REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2020/08/02 22:30:00,6001.83,38.79,TRADE
QLD1,2020/08/02 23:00:00,5899.83,33.39,TRADE
QLD1,2020/08/02 23:30:00,5681.53,32.81,TRADE
QLD1,2020/08/03 00:00:00,5446.13,29.58,TRADE
QLD1,2020/08/03 00:30:00,5287.39,31.12,TRADE
QLD1,2020/08/03 01:00:00,5146.09,30.30,TRADE
QLD1,2020/08/03 01:30:00,5041.45,30.80,TRADE
QLD1,2020/08/03 02:00:00,4997.84,30.93,TRADE
QLD1,2020/08/03 02:30:00,4967.67,30.80,TRADE
QLD1,2020/08/03 03:00:00,4932.51,30.56,TRADE
QLD1,2020/08/03 03:30:00,4938.46,31.36,TRADE
QLD1,2020/08/03 04:00:00,4930.59,30.85,TRADE
QLD1,2020/08/03 04:30:00,5051.71,30.82,TRADE
QLD1,2020/08/03 05:00:00,5198.48,32.03,TRADE
QLD1,2020/08/03 05:30:00,5409.92,33.40,TRADE
QLD1,2020/08/03 06:00:00,5663.23,30.44,TRADE
QLD1,2020/08/03 06:30:00,6097.32,34.51,TRADE
QLD1,2020/08/03 07:00:00,6482.01,45.62,TRADE
QLD1,2020/08/03 07:30:00,6776.33,49.58,TRADE
QLD1,2020/08/03 08:00:00,6643.73,44.85,TRADE
QLD1,2020/08/03 08:30:00,6409.71,38.31,TRADE
QLD1,2020/08/03 09:00:00,6109.52,31.90,TRADE
QLD1,2020/08/03 09:30:00,5876.9,34.70,TRADE
QLD1,2020/08/03 10:00:00,5703.38,32.76,TRADE
QLD1,2020/08/03 10:30:00,5574.67,31.40,TRADE
QLD1,2020/08/03 11:00:00,5469.29,30.59,TRADE
QLD1,2020/08/03 11:30:00,5344.11,30.61,TRADE
QLD1,2020/08/03 12:00:00,5326.83,29.90,TRADE
QLD1,2020/08/03 12:30:00,5350.16,29.52,TRADE
QLD1,2020/08/03 13:00:00,5293.46,29.04,TRADE
QLD1,2020/08/03 13:30:00,5316.9,29.03,TRADE
QLD1,2020/08/03 14:00:00,5377.56,29.17,TRADE
QLD1,2020/08/03 14:30:00,5477.27,29.19,TRADE
QLD1,2020/08/03 15:00:00,5556.69,31.16,TRADE
QLD1,2020/08/03 15:30:00,5678.01,32.24,TRADE
QLD1,2020/08/03 16:00:00,5962.04,32.04,TRADE
QLD1,2020/08/03 16:30:00,6215.51,28.43,TRADE
QLD1,2020/08/03 17:00:00,6529.51,33.77,TRADE
QLD1,2020/08/03 17:30:00,6870.1,36.35,TRADE
QLD1,2020/08/03 18:00:00,7203.57,54.34,TRADE
QLD1,2020/08/03 18:30:00,7359.17,58.86,TRADE
QLD1,2020/08/03 19:00:00,7393.91,53.61,TRADE
QLD1,2020/08/03 19:30:00,7211.95,44.76,TRADE
QLD1,2020/08/03 20:00:00,7161.92,39.31,TRADE
QLD1,2020/08/03 20:30:00,7021.62,36.25,TRADE
QLD1,2020/08/03 21:00:00,6839.91,36.25,TRADE
QLD1,2020/08/03 21:30:00,6642.89,37.14,TRADE
QLD1,2020/08/03 22:00:00,6420.61,33.20,TRADE
QLD1,2020/08/03 22:30:00,6215.57,39.22,TRADE
QLD1,2020/08/03 23:00:00,6023.85,33.51,TRADE
QLD1,2020/08/03 23:30:00,5818.45,34.87,TRADE
QLD1,2020/08/04 00:00:00,5649.32,34.72,TRADE
QLD1,2020/08/04 00:30:00,5473.62,35.70,TRADE
QLD1,2020/08/04 01:00:00,5304.64,32.94,TRADE
QLD1,2020/08/04 01:30:00,5201.35,31.43,TRADE
QLD1,2020/08/04 02:00:00,5114.36,31.60,TRADE
QLD1,2020/08/04 02:30:00,5052.83,28.58,TRADE
QLD1,2020/08/04 03:00:00,4986.62,23.92,TRADE
QLD1,2020/08/04 03:30:00,5022.23,23.12,TRADE
QLD1,2020/08/04 04:00:00,5010.12,20.05,TRADE
QLD1,2020/08/04 04:30:00,5087.81,25.22,TRADE
QLD1,2020/08/04 05:00:00,5217.13,26.16,TRADE
QLD1,2020/08/04 05:30:00,5493.73,34.19,TRADE
QLD1,2020/08/04 06:00:00,5760.21,31.91,TRADE
QLD1,2020/08/04 06:30:00,6172.92,35.35,TRADE
QLD1,2020/08/04 07:00:00,6514.03,43.27,TRADE
QLD1,2020/08/04 07:30:00,6782.17,40.95,TRADE
QLD1,2020/08/04 08:00:00,6717.9,38.33,TRADE
QLD1,2020/08/04 08:30:00,6407.45,34.64,TRADE
QLD1,2020/08/04 09:00:00,6163.17,31.88,TRADE
QLD1,2020/08/04 09:30:00,5944.69,33.32,TRADE
QLD1,2020/08/04 10:00:00,5675.05,30.76,TRADE
QLD1,2020/08/04 10:30:00,5476.33,29,TRADE
QLD1,2020/08/04 11:00:00,5235.08,28.89,TRADE
QLD1,2020/08/04 11:30:00,4947.65,25.71,TRADE
QLD1,2020/08/04 12:00:00,4873.11,27.90,TRADE
QLD1,2020/08/04 12:30:00,4904.9,29.49,TRADE
QLD1,2020/08/04 13:00:00,4928.48,27.17,TRADE
QLD1,2020/08/04 13:30:00,5121.91,23.46,TRADE
QLD1,2020/08/04 14:00:00,5146.55,15.65,TRADE
QLD1,2020/08/04 14:30:00,5245.34,16.05,TRADE
QLD1,2020/08/04 15:00:00,5352.52,27,TRADE
QLD1,2020/08/04 15:30:00,5521.66,31.77,TRADE
QLD1,2020/08/04 16:00:00,5831.36,30.82,TRADE
QLD1,2020/08/04 16:30:00,6087.31,25.73,TRADE
QLD1,2020/08/04 17:00:00,6472.3,30.14,TRADE
QLD1,2020/08/04 17:30:00,6794.52,34.14,TRADE
QLD1,2020/08/04 18:00:00,7134.62,54.96,TRADE
QLD1,2020/08/04 18:30:00,7306.23,93.30,TRADE
QLD1,2020/08/04 19:00:00,7334.68,51.72,TRADE
QLD1,2020/08/04 19:30:00,7217.2,39.96,TRADE
QLD1,2020/08/04 20:00:00,7199.61,38.36,TRADE
QLD1,2020/08/04 20:30:00,7038.79,42.72,TRADE
QLD1,2020/08/04 21:00:00,6815.86,36.40,TRADE
QLD1,2020/08/04 21:30:00,6635.89,36.68,TRADE
QLD1,2020/08/04 22:00:00,6394.85,35.47,TRADE
QLD1,2020/08/04 22:30:00,6224.23,37.12,TRADE
QLD1,2020/08/04 23:00:00,6056.02,32.92,TRADE
QLD1,2020/08/04 23:30:00,5839.53,38.07,TRADE
QLD1,2020/08/05 00:00:00,5616.91,34.24,TRADE
QLD1,2020/08/05 00:30:00,5411.28,32.08,TRADE
QLD1,2020/08/05 01:00:00,5261.57,31.61,TRADE
QLD1,2020/08/05 01:30:00,5121.98,30.72,TRADE
QLD1,2020/08/05 02:00:00,5072.76,30.69,TRADE
QLD1,2020/08/05 02:30:00,5046.12,29.26,TRADE
QLD1,2020/08/05 03:00:00,5000.23,19.74,TRADE
QLD1,2020/08/05 03:30:00,4974.15,13.86,TRADE
QLD1,2020/08/05 04:00:00,5003.43,9.85,TRADE
QLD1,2020/08/05 04:30:00,5095.19,18.08,TRADE
QLD1,2020/08/05 05:00:00,5259.11,25.73,TRADE
QLD1,2020/08/05 05:30:00,5517.95,34.93,TRADE
QLD1,2020/08/05 06:00:00,5773.24,36.19,TRADE
QLD1,2020/08/05 06:30:00,6188.74,54.85,TRADE
QLD1,2020/08/05 07:00:00,6574.63,59.46,TRADE
QLD1,2020/08/05 07:30:00,6824.51,54.27,TRADE
QLD1,2020/08/05 08:00:00,6589,43.14,TRADE
QLD1,2020/08/05 08:30:00,6272.48,33.97,TRADE
QLD1,2020/08/05 09:00:00,5872.25,31.55,TRADE
QLD1,2020/08/05 09:30:00,5497.04,31.58,TRADE
QLD1,2020/08/05 10:00:00,5212.2,27.87,TRADE
QLD1,2020/08/05 10:30:00,4997.4,21.31,TRADE
QLD1,2020/08/05 11:00:00,4804.93,12.12,TRADE
QLD1,2020/08/05 11:30:00,4658.06,16.32,TRADE
QLD1,2020/08/05 12:00:00,4609.61,17.55,TRADE
QLD1,2020/08/05 12:30:00,4644.16,20.32,TRADE
QLD1,2020/08/05 13:00:00,4674.01,25.13,TRADE
QLD1,2020/08/05 13:30:00,4739.85,23.74,TRADE
QLD1,2020/08/05 14:00:00,4958.67,25.77,TRADE
QLD1,2020/08/05 14:30:00,5173.85,27.06,TRADE
QLD1,2020/08/05 15:00:00,5291.44,29.84,TRADE
QLD1,2020/08/05 15:30:00,5449.05,29.93,TRADE
QLD1,2020/08/05 16:00:00,5740.63,32.07,TRADE
QLD1,2020/08/05 16:30:00,5979.4,27.06,TRADE
QLD1,2020/08/05 17:00:00,6395.87,29.27,TRADE
QLD1,2020/08/05 17:30:00,6743.27,34.02,TRADE
QLD1,2020/08/05 18:00:00,6992.33,81.84,TRADE
QLD1,2020/08/05 18:30:00,7092.61,95.08,TRADE
QLD1,2020/08/05 19:00:00,7084.58,73.32,TRADE
QLD1,2020/08/05 19:30:00,6939.67,43.05,TRADE
QLD1,2020/08/05 20:00:00,6911.98,38.33,TRADE
QLD1,2020/08/05 20:30:00,6795.07,38.20,TRADE
QLD1,2020/08/05 21:00:00,6590.06,34.16,TRADE
QLD1,2020/08/05 21:30:00,6432.08,33.67,TRADE
QLD1,2020/08/05 22:00:00,6208.3,29.74,TRADE
QLD1,2020/08/05 22:30:00,6078.26,34.03,TRADE
QLD1,2020/08/05 23:00:00,5910.58,29.73,TRADE
QLD1,2020/08/05 23:30:00,5707.28,30.31,TRADE
QLD1,2020/08/06 00:00:00,5514.73,27.18,TRADE
QLD1,2020/08/06 00:30:00,5331.73,30.90,TRADE
QLD1,2020/08/06 01:00:00,5184.17,31.06,TRADE
QLD1,2020/08/06 01:30:00,5098.98,31.51,TRADE
QLD1,2020/08/06 02:00:00,5049.08,31.55,TRADE
QLD1,2020/08/06 02:30:00,5029.64,30.83,TRADE
QLD1,2020/08/06 03:00:00,4990.6,30.54,TRADE
QLD1,2020/08/06 03:30:00,4985.37,30.37,TRADE
QLD1,2020/08/06 04:00:00,5030.05,30.89,TRADE
QLD1,2020/08/06 04:30:00,5090.98,30.72,TRADE
QLD1,2020/08/06 05:00:00,5189.55,31.17,TRADE
QLD1,2020/08/06 05:30:00,5428.26,32.59,TRADE
QLD1,2020/08/06 06:00:00,5733.27,31.57,TRADE
QLD1,2020/08/06 06:30:00,6186.93,37.74,TRADE
QLD1,2020/08/06 07:00:00,6538.55,53.76,TRADE
QLD1,2020/08/06 07:30:00,6768.76,46.68,TRADE
QLD1,2020/08/06 08:00:00,6518.38,44.55,TRADE
QLD1,2020/08/06 08:30:00,6171.41,34.68,TRADE
QLD1,2020/08/06 09:00:00,5787.03,30.46,TRADE
QLD1,2020/08/06 09:30:00,5474.89,31.51,TRADE
QLD1,2020/08/06 10:00:00,5176.57,30.64,TRADE
QLD1,2020/08/06 10:30:00,4936.45,30.48,TRADE
QLD1,2020/08/06 11:00:00,4812.98,29.39,TRADE
QLD1,2020/08/06 11:30:00,4640,19.65,TRADE
QLD1,2020/08/06 12:00:00,4600.31,23.29,TRADE
QLD1,2020/08/06 12:30:00,4589.89,23.52,TRADE
QLD1,2020/08/06 13:00:00,4588.66,25.56,TRADE
QLD1,2020/08/06 13:30:00,4659.27,24.58,TRADE
QLD1,2020/08/06 14:00:00,4777.23,24.67,TRADE
QLD1,2020/08/06 14:30:00,4924.38,25.61,TRADE
QLD1,2020/08/06 15:00:00,5172.42,27.07,TRADE
QLD1,2020/08/06 15:30:00,5415.83,30.74,TRADE
QLD1,2020/08/06 16:00:00,5730.56,35.06,TRADE
QLD1,2020/08/06 16:30:00,6014.95,30.58,TRADE
QLD1,2020/08/06 17:00:00,6354.23,34.75,TRADE
QLD1,2020/08/06 17:30:00,6675.53,35.44,TRADE
QLD1,2020/08/06 18:00:00,6960.46,75.64,TRADE
QLD1,2020/08/06 18:30:00,7081.82,93.19,TRADE
QLD1,2020/08/06 19:00:00,7111.14,62.87,TRADE
QLD1,2020/08/06 19:30:00,7000.95,41.68,TRADE
QLD1,2020/08/06 20:00:00,6915.59,45.98,TRADE
QLD1,2020/08/06 20:30:00,6800.25,39.15,TRADE
QLD1,2020/08/06 21:00:00,6711.51,34.55,TRADE
QLD1,2020/08/06 21:30:00,6492.72,35.78,TRADE
QLD1,2020/08/06 22:00:00,6272.92,34.97,TRADE
QLD1,2020/08/06 22:30:00,6133.52,37.60,TRADE
QLD1,2020/08/06 23:00:00,5969.98,33.33,TRADE
QLD1,2020/08/06 23:30:00,5765.79,31.86,TRADE
QLD1,2020/08/07 00:00:00,5518.98,30.68,TRADE
QLD1,2020/08/07 00:30:00,5363.81,30.02,TRADE
QLD1,2020/08/07 01:00:00,5233.57,27.03,TRADE
QLD1,2020/08/07 01:30:00,5088.7,26.06,TRADE
QLD1,2020/08/07 02:00:00,5033.07,25.74,TRADE
QLD1,2020/08/07 02:30:00,4996.61,25.88,TRADE
QLD1,2020/08/07 03:00:00,4927.49,25.55,TRADE
QLD1,2020/08/07 03:30:00,4973.34,25.70,TRADE
QLD1,2020/08/07 04:00:00,4981.86,24.72,TRADE
QLD1,2020/08/07 04:30:00,5044.57,24.72,TRADE
QLD1,2020/08/07 05:00:00,5139.57,26.70,TRADE
QLD1,2020/08/07 05:30:00,5362.6,29.21,TRADE
QLD1,2020/08/07 06:00:00,5540.66,28.27,TRADE
QLD1,2020/08/07 06:30:00,5942.67,30.58,TRADE
QLD1,2020/08/07 07:00:00,6283.42,31.38,TRADE
QLD1,2020/08/07 07:30:00,6581.13,40.08,TRADE
QLD1,2020/08/07 08:00:00,6607.05,37.56,TRADE
QLD1,2020/08/07 08:30:00,6415.07,36.53,TRADE
QLD1,2020/08/07 09:00:00,6174.87,35.58,TRADE
QLD1,2020/08/07 09:30:00,5966.41,37.07,TRADE
QLD1,2020/08/07 10:00:00,5971.07,37.29,TRADE
QLD1,2020/08/07 10:30:00,5958.62,32.90,TRADE
QLD1,2020/08/07 11:00:00,5935.91,31.90,TRADE
QLD1,2020/08/07 11:30:00,5781.79,30.23,TRADE
QLD1,2020/08/07 12:00:00,5694.19,27.98,TRADE
QLD1,2020/08/07 12:30:00,5734.03,29.07,TRADE
QLD1,2020/08/07 13:00:00,6027,39.87,TRADE
QLD1,2020/08/07 13:30:00,6262.3,43.65,TRADE
QLD1,2020/08/07 14:00:00,6320.87,44.25,TRADE
QLD1,2020/08/07 14:30:00,6303,42.57,TRADE
QLD1,2020/08/07 15:00:00,6324.56,41.61,TRADE
QLD1,2020/08/07 15:30:00,6436.95,39.80,TRADE
QLD1,2020/08/07 16:00:00,6580,40.38,TRADE
QLD1,2020/08/07 16:30:00,6714.21,34.07,TRADE
QLD1,2020/08/07 17:00:00,6945.34,35.76,TRADE
QLD1,2020/08/07 17:30:00,7057.55,33.88,TRADE
QLD1,2020/08/07 18:00:00,7183.9,36.56,TRADE
QLD1,2020/08/07 18:30:00,7198.77,36.95,TRADE
QLD1,2020/08/07 19:00:00,7199.1,34.03,TRADE
QLD1,2020/08/07 19:30:00,7039.1,34.22,TRADE
QLD1,2020/08/07 20:00:00,6967.59,33.80,TRADE
QLD1,2020/08/07 20:30:00,6827.58,34.55,TRADE
QLD1,2020/08/07 21:00:00,6619.83,32.45,TRADE
QLD1,2020/08/07 21:30:00,6512.84,35.40,TRADE
QLD1,2020/08/07 22:00:00,6328.64,35.15,TRADE
QLD1,2020/08/07 22:30:00,6232.07,35.75,TRADE
QLD1,2020/08/07 23:00:00,6105.29,34,TRADE
QLD1,2020/08/07 23:30:00,5843.84,35.37,TRADE
QLD1,2020/08/08 00:00:00,5649.84,35.23,TRADE
QLD1,2020/08/08 00:30:00,5480.52,35.13,TRADE
QLD1,2020/08/08 01:00:00,5303.67,35.43,TRADE
QLD1,2020/08/08 01:30:00,5149.92,34.45,TRADE
QLD1,2020/08/08 02:00:00,5053.93,33.08,TRADE
QLD1,2020/08/08 02:30:00,5023.15,34.51,TRADE
QLD1,2020/08/08 03:00:00,4990.64,33.37,TRADE
QLD1,2020/08/08 03:30:00,4977.83,33.77,TRADE
QLD1,2020/08/08 04:00:00,4961.28,31.94,TRADE
QLD1,2020/08/08 04:30:00,4970.83,30.84,TRADE
QLD1,2020/08/08 05:00:00,5012.37,31.78,TRADE
QLD1,2020/08/08 05:30:00,5110.94,33.89,TRADE
QLD1,2020/08/08 06:00:00,5145.02,32.75,TRADE
QLD1,2020/08/08 06:30:00,5347.54,31.73,TRADE
QLD1,2020/08/08 07:00:00,5485.91,34.03,TRADE
QLD1,2020/08/08 07:30:00,5597.67,36.48,TRADE
QLD1,2020/08/08 08:00:00,5629.34,36.27,TRADE
QLD1,2020/08/08 08:30:00,5608.36,34.63,TRADE
QLD1,2020/08/08 09:00:00,5556.61,35.49,TRADE
QLD1,2020/08/08 09:30:00,5459.75,37.97,TRADE
QLD1,2020/08/08 10:00:00,5291.6,32.70,TRADE
QLD1,2020/08/08 10:30:00,5165.53,31.06,TRADE
QLD1,2020/08/08 11:00:00,5141.2,32.81,TRADE
QLD1,2020/08/08 11:30:00,5052.48,32.73,TRADE
QLD1,2020/08/08 12:00:00,4971.32,31.88,TRADE
QLD1,2020/08/08 12:30:00,4888.31,26.85,TRADE
QLD1,2020/08/08 13:00:00,4706.59,18.59,TRADE
QLD1,2020/08/08 13:30:00,4625.24,24.50,TRADE
QLD1,2020/08/08 14:00:00,4637.28,25.13,TRADE
QLD1,2020/08/08 14:30:00,4723.25,18.18,TRADE
QLD1,2020/08/08 15:00:00,4920.09,27.19,TRADE
QLD1,2020/08/08 15:30:00,5158.92,28.44,TRADE
QLD1,2020/08/08 16:00:00,5427.3,29.94,TRADE
QLD1,2020/08/08 16:30:00,5679.97,28.95,TRADE
QLD1,2020/08/08 17:00:00,6001.51,36.06,TRADE
QLD1,2020/08/08 17:30:00,6243.47,39.21,TRADE
QLD1,2020/08/08 18:00:00,6514.02,50.85,TRADE
QLD1,2020/08/08 18:30:00,6642.98,51.99,TRADE
QLD1,2020/08/08 19:00:00,6643.71,48.39,TRADE
QLD1,2020/08/08 19:30:00,6533.35,42.93,TRADE
QLD1,2020/08/08 20:00:00,6466.73,39.68,TRADE
QLD1,2020/08/08 20:30:00,6402.79,38.51,TRADE
QLD1,2020/08/08 21:00:00,6288.04,36.28,TRADE
QLD1,2020/08/08 21:30:00,6168.2,35.89,TRADE
QLD1,2020/08/08 22:00:00,6008.94,32.78,TRADE
QLD1,2020/08/08 22:30:00,5913.28,34.73,TRADE
QLD1,2020/08/08 23:00:00,5824.3,37.53,TRADE
QLD1,2020/08/08 23:30:00,5667.69,32.60,TRADE
QLD1,2020/08/09 00:00:00,5505.56,32.19,TRADE
QLD1,2020/08/09 00:30:00,5358.76,36.18,TRADE
QLD1,2020/08/09 01:00:00,5218.77,35.53,TRADE
QLD1,2020/08/09 01:30:00,5063.68,34.79,TRADE
QLD1,2020/08/09 02:00:00,4994.4,33.57,TRADE
QLD1,2020/08/09 02:30:00,4923.92,31.92,TRADE
QLD1,2020/08/09 03:00:00,4872.88,31.87,TRADE
QLD1,2020/08/09 03:30:00,4863.61,31.88,TRADE
QLD1,2020/08/09 04:00:00,4879.55,31.88,TRADE
QLD1,2020/08/09 04:30:00,4886.74,31.64,TRADE
QLD1,2020/08/09 05:00:00,4908.91,30.62,TRADE
QLD1,2020/08/09 05:30:00,4982.87,30.57,TRADE
QLD1,2020/08/09 06:00:00,5044.78,30.95,TRADE
QLD1,2020/08/09 06:30:00,5166.84,30.42,TRADE
QLD1,2020/08/09 07:00:00,5318.36,31.80,TRADE
QLD1,2020/08/09 07:30:00,5351.38,21.25,TRADE
QLD1,2020/08/09 08:00:00,5327.28,-8.38,TRADE
QLD1,2020/08/09 08:30:00,5201.61,-5.32,TRADE
QLD1,2020/08/09 09:00:00,5029.59,-23.06,TRADE
QLD1,2020/08/09 09:30:00,4886.83,-18.99,TRADE
QLD1,2020/08/09 10:00:00,4730.13,-23.82,TRADE
QLD1,2020/08/09 10:30:00,4536.58,-32.79,TRADE
QLD1,2020/08/09 11:00:00,4361.88,-38.15,TRADE
QLD1,2020/08/09 11:30:00,4266.41,-39.92,TRADE
QLD1,2020/08/09 12:00:00,4195.56,-15.27,TRADE
QLD1,2020/08/09 12:30:00,4198.88,23.32,TRADE
QLD1,2020/08/09 13:00:00,4181.26,23.41,TRADE
QLD1,2020/08/09 13:30:00,4176.31,11.13,TRADE
QLD1,2020/08/09 14:00:00,4215.98,15.31,TRADE
QLD1,2020/08/09 14:30:00,4349.57,18.03,TRADE
QLD1,2020/08/09 15:00:00,4535.36,16.88,TRADE
QLD1,2020/08/09 15:30:00,4827.9,24.70,TRADE
QLD1,2020/08/09 16:00:00,5188.52,13.05,TRADE
QLD1,2020/08/09 16:30:00,5614.14,26.68,TRADE
QLD1,2020/08/09 17:00:00,6076.27,30.57,TRADE
QLD1,2020/08/09 17:30:00,6518.54,40.53,TRADE
QLD1,2020/08/09 18:00:00,6917.2,48.23,TRADE
QLD1,2020/08/09 18:30:00,7132.17,50.26,TRADE
QLD1,2020/08/09 19:00:00,7197.03,48.88,TRADE
QLD1,2020/08/09 19:30:00,7063.02,44.96,TRADE
QLD1,2020/08/09 20:00:00,6948.23,42.69,TRADE
QLD1,2020/08/09 20:30:00,6886.39,41.04,TRADE
QLD1,2020/08/09 21:00:00,6657.11,41.96,TRADE
QLD1,2020/08/09 21:30:00,6470.12,39.25,TRADE
QLD1,2020/08/09 22:00:00,6286.75,34.47,TRADE
QLD1,2020/08/09 22:30:00,6155.96,35.15,TRADE
QLD1,2020/08/09 23:00:00,6005.4,35.78,TRADE
QLD1,2020/08/09 23:30:00,5767.21,33.79,TRADE
QLD1,2020/08/10 00:00:00,5526.44,32.18,TRADE
QLD1,2020/08/10 00:30:00,5352.37,33.05,TRADE
QLD1,2020/08/10 01:00:00,5240.41,32.26,TRADE
QLD1,2020/08/10 01:30:00,5122.26,31.74,TRADE
