REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2020/02/02 18:30:00,8824.2,348.38,TRADE
QLD1,2020/02/02 19:00:00,8824.02,159.92,TRADE
QLD1,2020/02/02 19:30:00,8849.32,169.87,TRADE
QLD1,2020/02/02 20:00:00,8769.25,103.30,TRADE
QLD1,2020/02/02 20:30:00,8492.38,77.27,TRADE
QLD1,2020/02/02 21:00:00,8173.52,82.45,TRADE
QLD1,2020/02/02 21:30:00,7920.73,73.74,TRADE
QLD1,2020/02/02 22:00:00,7611.68,58.19,TRADE
QLD1,2020/02/02 22:30:00,7416.45,66.40,TRADE
QLD1,2020/02/02 23:00:00,7201.93,55.79,TRADE
QLD1,2020/02/02 23:30:00,6866.24,46.17,TRADE
QLD1,2020/02/03 00:00:00,6587.73,42.34,TRADE
QLD1,2020/02/03 00:30:00,6435.52,42.25,TRADE
QLD1,2020/02/03 01:00:00,6287.96,38.02,TRADE
QLD1,2020/02/03 01:30:00,6169.12,37.25,TRADE
QLD1,2020/02/03 02:00:00,6093.8,35.80,TRADE
QLD1,2020/02/03 02:30:00,6040.7,37.37,TRADE
QLD1,2020/02/03 03:00:00,5976.67,38.64,TRADE
QLD1,2020/02/03 03:30:00,5923.87,39.21,TRADE
QLD1,2020/02/03 04:00:00,5907.98,40.13,TRADE
QLD1,2020/02/03 04:30:00,5965.9,45.81,TRADE
QLD1,2020/02/03 05:00:00,6021.78,42.80,TRADE
QLD1,2020/02/03 05:30:00,6193.57,48.60,TRADE
QLD1,2020/02/03 06:00:00,6329.97,51.05,TRADE
QLD1,2020/02/03 06:30:00,6670.8,65.24,TRADE
QLD1,2020/02/03 07:00:00,6946.15,65.70,TRADE
QLD1,2020/02/03 07:30:00,7202.79,53.15,TRADE
QLD1,2020/02/03 08:00:00,7276.01,47.09,TRADE
QLD1,2020/02/03 08:30:00,7274.33,46.82,TRADE
QLD1,2020/02/03 09:00:00,7199.56,43.40,TRADE
QLD1,2020/02/03 09:30:00,7267.72,44.63,TRADE
QLD1,2020/02/03 10:00:00,7339.11,41.86,TRADE
QLD1,2020/02/03 10:30:00,7415.16,42.05,TRADE
QLD1,2020/02/03 11:00:00,7527.76,42.77,TRADE
QLD1,2020/02/03 11:30:00,7632.85,44.58,TRADE
QLD1,2020/02/03 12:00:00,7777.38,44.98,TRADE
QLD1,2020/02/03 12:30:00,7938.65,49.75,TRADE
QLD1,2020/02/03 13:00:00,8116.1,54.92,TRADE
QLD1,2020/02/03 13:30:00,8292.2,66.24,TRADE
QLD1,2020/02/03 14:00:00,8488.89,67.61,TRADE
QLD1,2020/02/03 14:30:00,8677.68,69.15,TRADE
QLD1,2020/02/03 15:00:00,8823.45,66.20,TRADE
QLD1,2020/02/03 15:30:00,9023.69,70.92,TRADE
QLD1,2020/02/03 16:00:00,9351.14,80.76,TRADE
QLD1,2020/02/03 16:30:00,9561.43,78.60,TRADE
QLD1,2020/02/03 17:00:00,9758.9,84.58,TRADE
QLD1,2020/02/03 17:30:00,9801.92,78.16,TRADE
QLD1,2020/02/03 18:00:00,9797.04,85.93,TRADE
QLD1,2020/02/03 18:30:00,9681.03,87.24,TRADE
QLD1,2020/02/03 19:00:00,9663.09,119.33,TRADE
QLD1,2020/02/03 19:30:00,9580.6,105.13,TRADE
QLD1,2020/02/03 20:00:00,9458.65,85.88,TRADE
QLD1,2020/02/03 20:30:00,9165.77,88.58,TRADE
QLD1,2020/02/03 21:00:00,8839.33,83.88,TRADE
QLD1,2020/02/03 21:30:00,8515.28,78.63,TRADE
QLD1,2020/02/03 22:00:00,8121.95,68.15,TRADE
QLD1,2020/02/03 22:30:00,8026.8,76.52,TRADE
QLD1,2020/02/03 23:00:00,7654.11,69.07,TRADE
QLD1,2020/02/03 23:30:00,7144.84,55.31,TRADE
QLD1,2020/02/04 00:00:00,6807.52,43.93,TRADE
QLD1,2020/02/04 00:30:00,6575.66,45.46,TRADE
QLD1,2020/02/04 01:00:00,6444.34,44.88,TRADE
QLD1,2020/02/04 01:30:00,6339.14,44.46,TRADE
QLD1,2020/02/04 02:00:00,6299.09,41.46,TRADE
QLD1,2020/02/04 02:30:00,6200.14,40.11,TRADE
QLD1,2020/02/04 03:00:00,6135.05,36.35,TRADE
QLD1,2020/02/04 03:30:00,6098.44,40.43,TRADE
QLD1,2020/02/04 04:00:00,6105.71,41.91,TRADE
QLD1,2020/02/04 04:30:00,6140.11,43.96,TRADE
QLD1,2020/02/04 05:00:00,6228.37,50.95,TRADE
QLD1,2020/02/04 05:30:00,6441.31,56.16,TRADE
QLD1,2020/02/04 06:00:00,6570.94,57.45,TRADE
QLD1,2020/02/04 06:30:00,6869.18,65.12,TRADE
QLD1,2020/02/04 07:00:00,7067.41,56.67,TRADE
QLD1,2020/02/04 07:30:00,7386.66,45.88,TRADE
QLD1,2020/02/04 08:00:00,7494.32,45.48,TRADE
QLD1,2020/02/04 08:30:00,7529.85,38.23,TRADE
QLD1,2020/02/04 09:00:00,7505.24,42.20,TRADE
QLD1,2020/02/04 09:30:00,7407.62,42.39,TRADE
QLD1,2020/02/04 10:00:00,7320.09,44.86,TRADE
QLD1,2020/02/04 10:30:00,7395.99,43.41,TRADE
QLD1,2020/02/04 11:00:00,7448.49,42.75,TRADE
QLD1,2020/02/04 11:30:00,7411.39,37.06,TRADE
QLD1,2020/02/04 12:00:00,7304.28,27.24,TRADE
QLD1,2020/02/04 12:30:00,7342.94,39.72,TRADE
QLD1,2020/02/04 13:00:00,7481.43,45.54,TRADE
QLD1,2020/02/04 13:30:00,7430.47,43.26,TRADE
QLD1,2020/02/04 14:00:00,7433.39,44.82,TRADE
QLD1,2020/02/04 14:30:00,7497.56,43.07,TRADE
QLD1,2020/02/04 15:00:00,7526.19,42.23,TRADE
QLD1,2020/02/04 15:30:00,7572.21,41.85,TRADE
QLD1,2020/02/04 16:00:00,7660.03,41.10,TRADE
QLD1,2020/02/04 16:30:00,7769.6,42.36,TRADE
QLD1,2020/02/04 17:00:00,7804.05,42.15,TRADE
QLD1,2020/02/04 17:30:00,7843.18,39.97,TRADE
QLD1,2020/02/04 18:00:00,7840.71,46.15,TRADE
QLD1,2020/02/04 18:30:00,7826.08,47.81,TRADE
QLD1,2020/02/04 19:00:00,7914.29,56,TRADE
QLD1,2020/02/04 19:30:00,7858.13,53.58,TRADE
QLD1,2020/02/04 20:00:00,7749.61,47.76,TRADE
QLD1,2020/02/04 20:30:00,7590.35,45.48,TRADE
QLD1,2020/02/04 21:00:00,7314.27,41.17,TRADE
QLD1,2020/02/04 21:30:00,7124.46,45.01,TRADE
QLD1,2020/02/04 22:00:00,6880.16,41.31,TRADE
QLD1,2020/02/04 22:30:00,6659.98,45.09,TRADE
QLD1,2020/02/04 23:00:00,6554.33,43.55,TRADE
QLD1,2020/02/04 23:30:00,6322.1,42.70,TRADE
QLD1,2020/02/05 00:00:00,6122.29,40.36,TRADE
QLD1,2020/02/05 00:30:00,5949.71,42.74,TRADE
QLD1,2020/02/05 01:00:00,5846.61,39.74,TRADE
QLD1,2020/02/05 01:30:00,5750.66,36.98,TRADE
QLD1,2020/02/05 02:00:00,5703.5,34.78,TRADE
QLD1,2020/02/05 02:30:00,5685.57,35.89,TRADE
QLD1,2020/02/05 03:00:00,5660.92,36.99,TRADE
QLD1,2020/02/05 03:30:00,5643.61,34.85,TRADE
QLD1,2020/02/05 04:00:00,5670,38.34,TRADE
QLD1,2020/02/05 04:30:00,5706.48,39.56,TRADE
QLD1,2020/02/05 05:00:00,5745.24,41,TRADE
QLD1,2020/02/05 05:30:00,5969.46,43.57,TRADE
QLD1,2020/02/05 06:00:00,6093.06,48.38,TRADE
QLD1,2020/02/05 06:30:00,6436.78,51.85,TRADE
QLD1,2020/02/05 07:00:00,6672.47,48.21,TRADE
QLD1,2020/02/05 07:30:00,6941.5,47.60,TRADE
QLD1,2020/02/05 08:00:00,7019.26,46.53,TRADE
QLD1,2020/02/05 08:30:00,7032.21,46.40,TRADE
QLD1,2020/02/05 09:00:00,7059.71,46.27,TRADE
QLD1,2020/02/05 09:30:00,7168.43,50.07,TRADE
QLD1,2020/02/05 10:00:00,7105.46,49.73,TRADE
QLD1,2020/02/05 10:30:00,7084.01,48.35,TRADE
QLD1,2020/02/05 11:00:00,7006.85,44.79,TRADE
QLD1,2020/02/05 11:30:00,6931.39,41.72,TRADE
QLD1,2020/02/05 12:00:00,6998.37,44.52,TRADE
QLD1,2020/02/05 12:30:00,7060.84,46.87,TRADE
QLD1,2020/02/05 13:00:00,7088.37,43.22,TRADE
QLD1,2020/02/05 13:30:00,7134.01,45.96,TRADE
QLD1,2020/02/05 14:00:00,7141.04,49.93,TRADE
QLD1,2020/02/05 14:30:00,7092.52,49.82,TRADE
QLD1,2020/02/05 15:00:00,7075.73,48.52,TRADE
QLD1,2020/02/05 15:30:00,7104.8,46.42,TRADE
QLD1,2020/02/05 16:00:00,7220.33,48.13,TRADE
QLD1,2020/02/05 16:30:00,7298.13,50.06,TRADE
QLD1,2020/02/05 17:00:00,7421.18,49.42,TRADE
QLD1,2020/02/05 17:30:00,7562.09,50.60,TRADE
QLD1,2020/02/05 18:00:00,7563.72,50.80,TRADE
QLD1,2020/02/05 18:30:00,7576.81,53.80,TRADE
QLD1,2020/02/05 19:00:00,7663.75,62.90,TRADE
QLD1,2020/02/05 19:30:00,7613.14,62.22,TRADE
QLD1,2020/02/05 20:00:00,7533.49,57.58,TRADE
QLD1,2020/02/05 20:30:00,7328.05,49.80,TRADE
QLD1,2020/02/05 21:00:00,7107.68,47.75,TRADE
QLD1,2020/02/05 21:30:00,6901.01,46.88,TRADE
QLD1,2020/02/05 22:00:00,6711.31,38.83,TRADE
QLD1,2020/02/05 22:30:00,6553.75,40.82,TRADE
QLD1,2020/02/05 23:00:00,6441.96,37.61,TRADE
QLD1,2020/02/05 23:30:00,6183.18,37.87,TRADE
QLD1,2020/02/06 00:00:00,6011.95,36.47,TRADE
QLD1,2020/02/06 00:30:00,5848.53,37.05,TRADE
QLD1,2020/02/06 01:00:00,5686,29.42,TRADE
QLD1,2020/02/06 01:30:00,5597.94,31.58,TRADE
QLD1,2020/02/06 02:00:00,5576.7,34.07,TRADE
QLD1,2020/02/06 02:30:00,5543.74,27.44,TRADE
QLD1,2020/02/06 03:00:00,5550.68,28.99,TRADE
QLD1,2020/02/06 03:30:00,5527.73,34.04,TRADE
QLD1,2020/02/06 04:00:00,5498.13,36.03,TRADE
QLD1,2020/02/06 04:30:00,5581.27,37.35,TRADE
QLD1,2020/02/06 05:00:00,5672.77,42.79,TRADE
QLD1,2020/02/06 05:30:00,5826.43,42.52,TRADE
QLD1,2020/02/06 06:00:00,6009.85,49.43,TRADE
QLD1,2020/02/06 06:30:00,6324.72,50.77,TRADE
QLD1,2020/02/06 07:00:00,6604.7,50.75,TRADE
QLD1,2020/02/06 07:30:00,6889.02,48.25,TRADE
QLD1,2020/02/06 08:00:00,6903.87,48.11,TRADE
QLD1,2020/02/06 08:30:00,6904.36,48.26,TRADE
QLD1,2020/02/06 09:00:00,6881.51,46.92,TRADE
QLD1,2020/02/06 09:30:00,6932.37,53.10,TRADE
QLD1,2020/02/06 10:00:00,6864.44,47.94,TRADE
QLD1,2020/02/06 10:30:00,6788.77,45.58,TRADE
QLD1,2020/02/06 11:00:00,6734.27,45.64,TRADE
QLD1,2020/02/06 11:30:00,6659.51,50.37,TRADE
QLD1,2020/02/06 12:00:00,6630.88,53.91,TRADE
QLD1,2020/02/06 12:30:00,6621.69,46.55,TRADE
QLD1,2020/02/06 13:00:00,6783,49.68,TRADE
QLD1,2020/02/06 13:30:00,6917.9,50.30,TRADE
QLD1,2020/02/06 14:00:00,6967.1,53.65,TRADE
QLD1,2020/02/06 14:30:00,7048.89,57.46,TRADE
QLD1,2020/02/06 15:00:00,7121.84,52.45,TRADE
QLD1,2020/02/06 15:30:00,7134.33,56.46,TRADE
QLD1,2020/02/06 16:00:00,7213.78,49.16,TRADE
QLD1,2020/02/06 16:30:00,7376.45,53.37,TRADE
QLD1,2020/02/06 17:00:00,7528.76,53.91,TRADE
QLD1,2020/02/06 17:30:00,7570.81,54.82,TRADE
QLD1,2020/02/06 18:00:00,7642.71,58.59,TRADE
QLD1,2020/02/06 18:30:00,7672.75,58.76,TRADE
QLD1,2020/02/06 19:00:00,7783.08,65.97,TRADE
QLD1,2020/02/06 19:30:00,7735.39,59.75,TRADE
QLD1,2020/02/06 20:00:00,7628.47,55.65,TRADE
QLD1,2020/02/06 20:30:00,7478.36,46.19,TRADE
QLD1,2020/02/06 21:00:00,7216.97,43.06,TRADE
QLD1,2020/02/06 21:30:00,6965.93,40.59,TRADE
QLD1,2020/02/06 22:00:00,6736.45,38.75,TRADE
QLD1,2020/02/06 22:30:00,6559.6,42.43,TRADE
QLD1,2020/02/06 23:00:00,6445.81,38.53,TRADE
QLD1,2020/02/06 23:30:00,6222.92,37.07,TRADE
QLD1,2020/02/07 00:00:00,6021.3,35.93,TRADE
QLD1,2020/02/07 00:30:00,5833.21,35.80,TRADE
QLD1,2020/02/07 01:00:00,5686.25,34.11,TRADE
QLD1,2020/02/07 01:30:00,5620.93,31.81,TRADE
QLD1,2020/02/07 02:00:00,5560.07,24.27,TRADE
QLD1,2020/02/07 02:30:00,5542.97,14.03,TRADE
QLD1,2020/02/07 03:00:00,5495.77,11.63,TRADE
QLD1,2020/02/07 03:30:00,5518.78,14.96,TRADE
QLD1,2020/02/07 04:00:00,5511.13,36.15,TRADE
QLD1,2020/02/07 04:30:00,5586.12,38.46,TRADE
QLD1,2020/02/07 05:00:00,5728.23,43.88,TRADE
QLD1,2020/02/07 05:30:00,5889.32,48.12,TRADE
QLD1,2020/02/07 06:00:00,6040.04,51.64,TRADE
QLD1,2020/02/07 06:30:00,6353.78,54.61,TRADE
QLD1,2020/02/07 07:00:00,6643.19,63.29,TRADE
QLD1,2020/02/07 07:30:00,6845.59,57.71,TRADE
QLD1,2020/02/07 08:00:00,6872.68,49.82,TRADE
QLD1,2020/02/07 08:30:00,6825.37,51.05,TRADE
QLD1,2020/02/07 09:00:00,6696.83,44.90,TRADE
QLD1,2020/02/07 09:30:00,6568.15,43.77,TRADE
QLD1,2020/02/07 10:00:00,6581.23,48.09,TRADE
QLD1,2020/02/07 10:30:00,6676.72,44.84,TRADE
QLD1,2020/02/07 11:00:00,6673.61,47.26,TRADE
QLD1,2020/02/07 11:30:00,6677.13,48.99,TRADE
QLD1,2020/02/07 12:00:00,6703.73,48.07,TRADE
QLD1,2020/02/07 12:30:00,6743.54,42.31,TRADE
QLD1,2020/02/07 13:00:00,6656.98,40.87,TRADE
QLD1,2020/02/07 13:30:00,6631.94,40.32,TRADE
QLD1,2020/02/07 14:00:00,6698.75,43.66,TRADE
QLD1,2020/02/07 14:30:00,6871.94,42.03,TRADE
QLD1,2020/02/07 15:00:00,7028.43,43.85,TRADE
QLD1,2020/02/07 15:30:00,7126.65,42.49,TRADE
QLD1,2020/02/07 16:00:00,7372,44.63,TRADE
QLD1,2020/02/07 16:30:00,7582.9,42.15,TRADE
QLD1,2020/02/07 17:00:00,7714.56,43.95,TRADE
QLD1,2020/02/07 17:30:00,7759.45,44.77,TRADE
QLD1,2020/02/07 18:00:00,7755.02,48.86,TRADE
QLD1,2020/02/07 18:30:00,7730.35,49.61,TRADE
QLD1,2020/02/07 19:00:00,7875.1,62.27,TRADE
QLD1,2020/02/07 19:30:00,7827.31,56.05,TRADE
QLD1,2020/02/07 20:00:00,7764.92,53.25,TRADE
QLD1,2020/02/07 20:30:00,7587.36,49.64,TRADE
QLD1,2020/02/07 21:00:00,7361.1,45.28,TRADE
QLD1,2020/02/07 21:30:00,7218.64,45.49,TRADE
QLD1,2020/02/07 22:00:00,6978.54,43.61,TRADE
QLD1,2020/02/07 22:30:00,6849.74,43.41,TRADE
QLD1,2020/02/07 23:00:00,6729.89,43.99,TRADE
QLD1,2020/02/07 23:30:00,6476.7,43,TRADE
QLD1,2020/02/08 00:00:00,6276.07,41.27,TRADE
QLD1,2020/02/08 00:30:00,6074.4,40.88,TRADE
QLD1,2020/02/08 01:00:00,5922.24,36.80,TRADE
QLD1,2020/02/08 01:30:00,5822.09,28.64,TRADE
QLD1,2020/02/08 02:00:00,5730.5,16.93,TRADE
QLD1,2020/02/08 02:30:00,5705.03,21.66,TRADE
QLD1,2020/02/08 03:00:00,5680.15,15.87,TRADE
QLD1,2020/02/08 03:30:00,5640.59,15.68,TRADE
QLD1,2020/02/08 04:00:00,5614.31,15.93,TRADE
QLD1,2020/02/08 04:30:00,5642.52,19.33,TRADE
QLD1,2020/02/08 05:00:00,5651.11,27.56,TRADE
QLD1,2020/02/08 05:30:00,5725.92,38.74,TRADE
QLD1,2020/02/08 06:00:00,5725.45,32.84,TRADE
QLD1,2020/02/08 06:30:00,5831.2,37.71,TRADE
QLD1,2020/02/08 07:00:00,5887.12,35.67,TRADE
QLD1,2020/02/08 07:30:00,6012.65,35.47,TRADE
QLD1,2020/02/08 08:00:00,6215.52,34.90,TRADE
QLD1,2020/02/08 08:30:00,6374.89,41.46,TRADE
QLD1,2020/02/08 09:00:00,6377.01,35.42,TRADE
QLD1,2020/02/08 09:30:00,6357.64,35.49,TRADE
QLD1,2020/02/08 10:00:00,6225.35,24.54,TRADE
QLD1,2020/02/08 10:30:00,6140.63,16,TRADE
QLD1,2020/02/08 11:00:00,6145.9,17.02,TRADE
QLD1,2020/02/08 11:30:00,6252.03,31.93,TRADE
QLD1,2020/02/08 12:00:00,6387,28.83,TRADE
QLD1,2020/02/08 12:30:00,6359.28,27.48,TRADE
QLD1,2020/02/08 13:00:00,6287.19,17.50,TRADE
QLD1,2020/02/08 13:30:00,6416.12,20.19,TRADE
QLD1,2020/02/08 14:00:00,6639.37,32.31,TRADE
QLD1,2020/02/08 14:30:00,6878.76,37.85,TRADE
QLD1,2020/02/08 15:00:00,6937.5,36.82,TRADE
QLD1,2020/02/08 15:30:00,7091.52,34.39,TRADE
QLD1,2020/02/08 16:00:00,7208.12,39.25,TRADE
QLD1,2020/02/08 16:30:00,7257.04,35.01,TRADE
QLD1,2020/02/08 17:00:00,7398.61,40.44,TRADE
QLD1,2020/02/08 17:30:00,7439.96,45.32,TRADE
QLD1,2020/02/08 18:00:00,7469.52,48.09,TRADE
QLD1,2020/02/08 18:30:00,7493.82,62.78,TRADE
QLD1,2020/02/08 19:00:00,7648.17,83.23,TRADE
QLD1,2020/02/08 19:30:00,7615.08,68.65,TRADE
QLD1,2020/02/08 20:00:00,7509.68,65.12,TRADE
QLD1,2020/02/08 20:30:00,7334.79,61.12,TRADE
QLD1,2020/02/08 21:00:00,7145.16,56.36,TRADE
QLD1,2020/02/08 21:30:00,7001.31,48.09,TRADE
QLD1,2020/02/08 22:00:00,6847.6,44.27,TRADE
QLD1,2020/02/08 22:30:00,6733.63,40.16,TRADE
QLD1,2020/02/08 23:00:00,6612.92,38.47,TRADE
QLD1,2020/02/08 23:30:00,6393.26,40.13,TRADE
QLD1,2020/02/09 00:00:00,6203.64,36.86,TRADE
QLD1,2020/02/09 00:30:00,6031.69,27.76,TRADE
QLD1,2020/02/09 01:00:00,5897.85,33.24,TRADE
QLD1,2020/02/09 01:30:00,5766.64,13.30,TRADE
QLD1,2020/02/09 02:00:00,5728.33,17.69,TRADE
QLD1,2020/02/09 02:30:00,5723.09,19.46,TRADE
QLD1,2020/02/09 03:00:00,5665.97,19.24,TRADE
QLD1,2020/02/09 03:30:00,5606.73,17.85,TRADE
QLD1,2020/02/09 04:00:00,5599.22,18.82,TRADE
QLD1,2020/02/09 04:30:00,5607.29,18.83,TRADE
QLD1,2020/02/09 05:00:00,5606.52,18.74,TRADE
QLD1,2020/02/09 05:30:00,5642.02,18.88,TRADE
QLD1,2020/02/09 06:00:00,5621.25,19.64,TRADE
QLD1,2020/02/09 06:30:00,5642.4,25.63,TRADE
QLD1,2020/02/09 07:00:00,5699.24,31.82,TRADE
QLD1,2020/02/09 07:30:00,5783.52,19.32,TRADE
QLD1,2020/02/09 08:00:00,5831.36,28.37,TRADE
QLD1,2020/02/09 08:30:00,5913.94,34.90,TRADE
QLD1,2020/02/09 09:00:00,5917.14,31.58,TRADE
QLD1,2020/02/09 09:30:00,5984.39,33.99,TRADE
QLD1,2020/02/09 10:00:00,6172.97,36.18,TRADE
QLD1,2020/02/09 10:30:00,6364.03,40.68,TRADE
QLD1,2020/02/09 11:00:00,6503.26,37.24,TRADE
QLD1,2020/02/09 11:30:00,6521.38,37.79,TRADE
QLD1,2020/02/09 12:00:00,6460.61,35.94,TRADE
QLD1,2020/02/09 12:30:00,6308.91,35.21,TRADE
QLD1,2020/02/09 13:00:00,6333.5,36.31,TRADE
QLD1,2020/02/09 13:30:00,6502.34,35.78,TRADE
QLD1,2020/02/09 14:00:00,6664.37,37.65,TRADE
QLD1,2020/02/09 14:30:00,6736.75,37.90,TRADE
QLD1,2020/02/09 15:00:00,6945.92,40.88,TRADE
QLD1,2020/02/09 15:30:00,7047,41.20,TRADE
QLD1,2020/02/09 16:00:00,7123.17,40.70,TRADE
QLD1,2020/02/09 16:30:00,7216.15,39.27,TRADE
QLD1,2020/02/09 17:00:00,7351.59,42.05,TRADE
QLD1,2020/02/09 17:30:00,7484.71,42.52,TRADE
QLD1,2020/02/09 18:00:00,7594.25,55.04,TRADE
QLD1,2020/02/09 18:30:00,7686.5,60.82,TRADE
QLD1,2020/02/09 19:00:00,7832.63,67.68,TRADE
QLD1,2020/02/09 19:30:00,7885.26,68.86,TRADE
QLD1,2020/02/09 20:00:00,7738.08,58.97,TRADE
QLD1,2020/02/09 20:30:00,7514.16,52.37,TRADE
QLD1,2020/02/09 21:00:00,7245.74,46.22,TRADE
QLD1,2020/02/09 21:30:00,7124.11,47.73,TRADE
QLD1,2020/02/09 22:00:00,6885.73,42.11,TRADE
QLD1,2020/02/09 22:30:00,6736.53,38.51,TRADE
QLD1,2020/02/09 23:00:00,6612.77,40.58,TRADE
QLD1,2020/02/09 23:30:00,6360.69,39.30,TRADE
QLD1,2020/02/10 00:00:00,6174.5,36.20,TRADE
QLD1,2020/02/10 00:30:00,5989.96,38.60,TRADE
QLD1,2020/02/10 01:00:00,5843.41,36.61,TRADE
QLD1,2020/02/10 01:30:00,5773.71,35.03,TRADE
